time_spent,clicked_full_article,news_type,summary_length,like_dislike,user_score
196.0906169541223,1,Food,1957,0,7.42
77.86319744619308,1,Crime,920,-1,2.16
241.7334176559866,1,Health,2444,0,5.51
121.12303732665724,1,Politics,1309,-1,2.59
83.06135868430782,1,Sports,800,1,8.49
17.02041870788603,1,Environment,271,-1,1.46
130.5565171996801,1,Economy,1211,0,7.16
219.02549431290123,0,Science,2270,-1,3.3
67.85720933420646,1,Real Estate,657,1,8.36
50.263595881901395,1,Lifestyle,523,0,6.03
216.35929256597015,1,Opinion,2229,-1,3.65
27.17503481264269,0,Environment,409,-1,1.77
95.10619970983404,0,Crime,1052,-1,1.72
126.5517593329903,1,Health,1212,-1,5.18
168.56740238894864,1,Weather,1661,-1,3.79
98.50537642778292,1,Crime,942,-1,5.81
209.4434555356682,1,Real Estate,2084,-1,4.8
221.62735570135033,1,Economy,2243,0,6.13
206.16300598156818,0,Culture,1986,0,5.91
190.677202642734,1,Lifestyle,1818,0,6.4
43.07416565371918,1,Technology,497,1,6.35
167.17425921694996,0,Science,1730,-1,3.31
155.18720669391325,1,Opinion,1613,1,7.53
27.938790106338896,1,Economy,284,-1,3.54
125.12897451028803,1,Entertainment,1203,0,7.93
73.00478791595117,0,Lifestyle,722,0,5.83
92.94358063381551,1,Opinion,896,1,8.35
61.053673352597606,0,Environment,648,-1,1.9
104.87418818572779,1,Crime,946,1,9.8
208.82814726082168,0,Automotive,2142,0,5.2
124.78269394631417,1,Lifestyle,1227,0,7.06
95.97763348358248,1,Technology,937,1,8.28
21.443486734826216,1,Economy,240,1,6.54
77.04300893685179,1,Health,725,1,9.44
178.2555800853219,1,Culture,1723,0,7.01
117.8655743329925,0,Entertainment,1147,1,7.06
164.55710587778307,0,Environment,1625,1,7.1
216.40475815063385,1,Travel,2221,0,6.76
83.59942267807719,1,Culture,849,0,5.7
234.01299063680688,1,Economy,2324,0,6.8
177.941026884604,1,others,1740,-1,4.75
122.41833750997877,1,Travel,1271,1,8.52
216.6764480741817,0,Food,2158,-1,4.86
178.9860595139657,0,Entertainment,1795,-1,3.11
53.78546496904805,1,Weather,591,0,5.33
56.984650917942965,1,Culture,545,1,8.83
223.00632525625588,0,Education,2262,-1,3.54
71.19481042852448,1,Real Estate,688,-1,5.49
134.77474516915026,1,Entertainment,1399,-1,3.39
96.56836208467821,1,Weather,1012,0,6.95
59.99837929336029,1,Real Estate,446,1,10.0
122.67877816031097,1,Technology,1155,0,6.21
154.7218425652136,1,Weather,1536,1,8.21
189.82363755395644,1,Lifestyle,2000,-1,2.61
120.32998375120401,1,Economy,1185,1,8.85
117.5869149563348,1,Crime,1218,0,5.0
118.24624078414809,0,Food,1255,-1,2.44
241.24438848054572,0,Entertainment,2396,1,8.83
100.70412489290354,1,Food,991,0,6.64
196.40095422343444,0,Opinion,2027,0,4.78
90.01922972178855,1,others,891,1,9.57
86.30105226207327,1,Economy,924,1,6.04
148.4622501782942,1,Automotive,1492,1,7.89
241.6173676567084,1,Opinion,2353,0,7.12
62.00609056822694,1,Politics,454,-1,6.05
145.61677670244768,1,Politics,1426,0,6.95
118.52223643164366,1,Environment,1156,0,7.65
219.5130980375932,1,Culture,2200,0,7.22
241.70349122013332,0,Travel,2387,1,7.37
23.47025002901494,1,Health,260,1,5.81
215.70349435221218,1,Crime,2263,0,5.57
164.3530677267343,1,Culture,1683,0,6.95
233.294679474909,1,others,2326,-1,4.73
223.75608780184885,0,Technology,2186,-1,3.52
95.65145165966504,1,Politics,1026,0,4.41
219.62813977814545,1,Business,2223,-1,4.16
191.98171869723717,1,others,1970,0,6.27
106.8902200960084,1,Travel,1145,-1,3.45
74.56110886504933,1,Education,688,0,6.76
224.40522416273157,1,Science,2194,0,7.82
208.29929906214352,1,Business,2037,1,8.55
56.60527309083133,1,Environment,514,1,8.96
129.72955991451383,1,Food,1322,1,7.0
57.80582898316285,1,Weather,494,-1,5.88
113.1786273858492,0,Travel,1041,1,7.9
124.22904589952853,1,Technology,1288,1,7.44
20.105544021502677,1,Food,204,1,8.14
84.843767233816,1,Real Estate,789,0,6.51
252.06957665821653,1,Science,2421,1,8.23
244.05813672266657,1,others,2445,1,7.34
159.46160690721004,1,Economy,1502,0,8.52
99.51873198924001,1,Education,989,0,7.54
151.1100285419235,1,World,1577,0,5.93
63.2873480036496,1,others,602,-1,5.33
162.8837906237033,1,Politics,1710,0,6.01
85.61860954986852,1,Science,883,-1,4.17
223.5231783556389,1,Sports,2350,-1,3.22
227.3947317655083,1,Culture,2214,1,9.64
200.92986694144614,1,Education,2105,1,7.98
182.65808165874506,1,Business,1835,1,7.47
166.2639758980104,1,Economy,1711,0,5.35
173.09436189293336,1,Culture,1668,-1,4.75
208.42268628068558,1,Entertainment,2101,0,5.96
165.56388914308835,0,Culture,1619,0,6.47
127.40700362963884,1,Business,1293,-1,3.97
227.17028351881268,1,Economy,2279,1,6.88
44.331544084707126,1,Technology,435,-1,4.79
164.10123122836066,1,Science,1640,0,7.48
225.40686747794558,0,Economy,2360,1,6.48
30.897916111550405,1,Science,318,1,7.83
107.49844304909699,1,Travel,985,1,8.76
80.80268632674846,1,Sports,890,-1,3.44
131.29034939220472,1,Education,1360,1,8.5
240.62864345025693,1,Sports,2449,0,6.19
113.23393532490321,0,Education,1136,-1,3.01
213.75347054699992,1,Technology,2096,1,8.39
46.30264102277952,1,Entertainment,448,1,8.21
170.3589642321803,1,Environment,1724,1,8.66
241.186759417794,1,Environment,2415,-1,3.99
142.68640546490386,0,Entertainment,1462,-1,3.21
144.00124475802912,1,Travel,1487,0,6.38
84.5322002216447,1,Science,908,-1,2.29
67.723661684458,1,Lifestyle,647,-1,5.84
15.582896794091278,0,Automotive,235,-1,1.3
246.32119430850503,1,Real Estate,2381,1,7.6
44.66922507808435,1,Technology,467,1,6.64
67.9332952720629,1,Culture,648,1,8.67
117.25445969647386,1,Health,1118,1,9.06
164.81508826746563,1,Crime,1704,0,6.45
118.69149162904893,1,Education,1201,1,8.07
122.55196640702933,1,Crime,1280,-1,3.54
126.76146582743627,1,Health,1179,1,8.93
158.05635437171006,1,Crime,1597,-1,3.95
51.02947833412879,0,others,531,-1,3.12
242.22866001132252,1,Lifestyle,2479,0,5.95
214.1533055484201,1,Sports,2077,0,6.71
60.44564926835561,1,Travel,670,1,6.27
170.03867409593886,1,Politics,1755,0,5.54
197.82628731681095,1,Economy,2010,-1,4.51
77.95088581861127,1,others,872,1,6.13
36.32003624424689,1,others,376,0,6.27
85.7604063952426,1,Environment,834,1,8.42
55.63001790388522,0,Sports,578,-1,3.98
140.78496992540113,0,others,1489,-1,1.88
245.59756914597799,0,Food,2376,1,7.3
162.33636894353336,1,World,1672,-1,3.94
191.6124206399733,1,Business,1932,-1,2.94
76.05412198636655,0,Sports,828,-1,3.07
64.53411457584131,1,Weather,583,1,8.9
27.25730329144715,1,Opinion,256,1,8.14
185.41640427730164,1,Entertainment,1869,1,7.18
165.7982987399513,1,others,1580,0,6.78
210.03719874195878,0,Opinion,2064,0,5.36
127.04940351914287,1,Travel,1304,-1,4.69
188.19858319918777,1,Culture,1852,0,7.1
61.12680746059283,0,Politics,743,0,3.52
118.84114076575578,1,Opinion,1100,1,9.12
182.64412071071695,1,Health,1703,0,6.83
149.64550333817215,1,Politics,1536,-1,4.19
192.6715299643089,1,Economy,1914,1,8.94
73.27208771057673,1,Technology,749,0,5.38
235.67814087783137,0,Economy,2309,1,7.14
173.46900390225846,0,Politics,1701,1,7.94
86.4776056974975,1,Opinion,853,0,6.68
195.69967412450058,0,others,2000,-1,3.52
24.25784449296304,1,Politics,255,1,8.0
222.69569800560228,1,Weather,2195,-1,4.59
169.8015152273939,1,Economy,1752,-1,4.12
90.83248764255019,1,Business,875,0,7.07
146.01613440207035,1,Health,1481,0,5.49
15.0,1,Environment,252,0,4.25
41.57819161100578,1,Sports,464,1,6.55
210.95252812365584,1,Real Estate,2156,1,7.24
203.61638649161748,0,Travel,2079,-1,3.18
30.87182795299018,1,Food,390,0,4.01
42.42573809586233,1,Environment,449,0,4.27
144.9641720638087,1,Science,1410,1,8.33
125.98427185737869,0,Travel,1184,-1,4.27
112.75155139060075,1,Health,1175,1,6.47
169.59798729234353,1,Environment,1722,0,6.27
172.9582314354798,1,others,1713,1,8.22
242.18558616764187,1,Automotive,2340,1,8.56
79.17307377668375,1,Entertainment,755,1,9.23
75.24114020591114,1,Health,773,-1,4.24
169.90425220323363,1,Politics,1638,1,8.56
206.4093249558728,0,Real Estate,2113,-1,2.74
64.65146296278454,0,Crime,669,0,5.2
234.00814725655772,1,Education,2297,-1,4.26
65.02665965765189,1,Business,587,0,7.77
194.55496812092824,1,Business,1955,-1,3.92
31.05697818264359,1,Crime,458,0,3.43
167.51912449775622,1,Real Estate,1770,0,4.77
201.9518399421998,1,Weather,1937,1,7.89
183.09734112117184,1,Entertainment,1827,1,8.95
45.91474442983259,0,Entertainment,345,0,6.78
174.08485465074,1,Real Estate,1756,-1,3.74
214.77430359713406,0,Automotive,2212,-1,3.0
74.03031318063775,0,Culture,708,1,7.88
69.09672811200298,1,Crime,694,1,7.75
135.11951393913733,1,Entertainment,1404,1,7.85
95.05667024987538,1,Economy,884,1,8.43
189.2601455711307,0,Science,1976,1,5.46
66.7676217095586,0,Food,747,-1,1.62
29.400056766116865,1,Environment,274,1,8.5
185.83078304490937,1,Opinion,1851,1,7.61
44.294877127566636,1,Sports,375,-1,6.22
88.77954438734997,1,others,919,0,5.32
28.57257667265411,1,Automotive,251,-1,6.55
222.4872943768543,0,Travel,2323,0,5.73
34.64346561493116,1,Sports,499,-1,1.86
63.03168509657183,0,others,732,0,4.49
224.8202173782319,1,Culture,2283,1,8.11
61.64306517188135,1,Travel,625,1,7.0
35.40132451087047,0,Environment,445,-1,1.94
44.68173411734381,1,Technology,404,1,9.98
153.99535918932136,1,Automotive,1501,1,8.67
205.29089173844375,1,World,2106,1,7.91
123.55683882538418,1,Sports,1298,-1,4.11
225.4801222810058,0,Real Estate,2237,0,5.57
196.87978241049137,1,Opinion,1911,1,8.52
166.75279616145198,0,Education,1702,0,5.01
242.0407790573418,0,Politics,2392,1,7.44
175.40713632025071,1,Crime,1725,1,8.6
174.67620486146168,1,Health,1772,-1,3.83
208.81307495349105,1,Crime,2125,0,5.77
33.98917111817407,0,Politics,321,0,6.37
198.18608183820814,1,others,2013,0,5.3
65.54828198718775,1,Automotive,681,0,6.21
159.44846127851028,1,Environment,1693,-1,3.68
233.58194593750895,1,Entertainment,2257,1,8.71
189.73548964081007,0,Sports,1920,-1,3.69
212.8855841906364,1,Science,2230,1,7.24
97.65580702403501,1,Business,971,-1,3.61
230.14400581375008,1,Automotive,2294,-1,5.25
38.28142250265283,1,Opinion,372,1,8.63
140.04567496140882,1,Food,1320,-1,4.74
66.5109662964037,1,Sports,553,1,10.0
130.83624928467543,1,Opinion,1249,0,6.84
251.86092919774907,1,Politics,2463,1,8.18
33.34055713372864,0,Automotive,312,0,5.59
213.630279670356,1,Weather,2147,-1,4.13
112.46260954308921,1,Food,1170,0,5.43
254.9230533200579,0,Environment,2447,1,7.13
219.65564416727796,1,Opinion,2146,1,8.37
251.5504399434538,1,Education,2457,0,6.03
74.9493069815382,1,others,759,1,7.16
30.934724117745322,1,Education,205,1,9.78
45.41315749121396,0,Science,538,-1,1.14
75.07407612056699,0,Food,830,-1,1.53
196.74326077615538,1,Sports,1967,1,9.56
187.0473583111,1,Technology,1912,0,5.39
234.41719700545804,0,others,2376,-1,3.07
110.40535957034785,0,Travel,1116,1,7.02
22.05334831870921,1,World,310,1,4.73
24.70643368703375,1,Opinion,223,0,8.08
115.36622360433213,0,Environment,1214,0,5.01
238.47196476417696,0,World,2377,0,4.79
136.06424928520514,0,Crime,1253,0,5.79
26.037054867690767,1,Environment,322,1,5.4
130.89162788116215,1,Environment,1257,1,8.42
190.18230598790865,1,others,1914,0,5.45
39.69164986554836,0,others,207,0,6.74
29.280135347042044,1,Business,266,1,9.14
175.62860568350777,1,Crime,1746,1,7.71
100.14618423109548,0,Automotive,996,1,7.92
232.0734580701648,1,Technology,2323,0,5.62
239.42250165491407,1,Entertainment,2417,0,6.89
157.40444718058475,1,Economy,1690,0,4.8
106.25655635104381,1,Crime,1017,1,8.6
122.01640945361414,1,Food,1313,0,4.28
198.83787577657856,1,Science,2094,-1,3.59
127.84095938978561,1,Science,1307,-1,4.15
118.34426648490694,1,Real Estate,1147,-1,4.98
124.9026241970538,0,Sports,1162,0,5.83
29.95091486398327,0,Travel,297,0,6.21
156.69824905084954,1,Weather,1544,0,6.73
243.63842452709562,0,Entertainment,2475,-1,3.19
77.25809993575541,1,Health,683,-1,5.97
173.31357251227575,0,Business,1652,0,6.44
230.69069294526952,1,Food,2383,1,7.89
41.78165017795646,1,Entertainment,339,1,8.56
104.78335394608895,0,Sports,975,0,6.1
122.66420153203168,1,Health,1138,-1,5.33
139.78017214942255,0,others,1395,0,6.03
148.77166293834253,1,World,1455,1,7.7
236.9707775265989,1,Lifestyle,2367,0,7.61
225.72457193340924,1,Environment,2296,-1,3.37
179.60948483266486,1,Travel,1822,-1,3.06
68.14299506325372,1,Culture,642,1,8.27
130.17826443278724,1,Real Estate,1387,0,5.74
25.350644597254977,0,Environment,251,0,5.26
64.4363928104818,1,Automotive,592,1,8.69
207.16971380398113,1,Lifestyle,2115,-1,3.77
68.31691261501456,1,Technology,678,1,8.06
175.7261413966837,0,Education,1656,0,6.19
62.539056297462345,0,World,658,0,5.39
76.56358638618372,0,World,864,-1,1.25
62.298787360604,1,Sports,552,0,8.08
221.61506632542844,0,Science,2215,0,7.03
102.68381509937717,1,Technology,1116,-1,3.1
231.04582957574596,0,Travel,2311,-1,3.28
89.2042218723645,1,Sports,885,1,8.63
84.36544476082528,1,Entertainment,822,-1,5.17
154.36642623778803,1,Economy,1484,1,8.36
185.954973756243,1,others,1911,-1,3.18
124.01783630270438,1,Science,1222,1,8.01
161.68354317366914,0,Crime,1593,-1,3.91
180.9174923556024,0,Weather,1802,0,6.93
66.95243386249089,0,Culture,617,0,5.75
72.95093823449903,1,Automotive,700,1,8.32
226.30479861158227,1,Lifestyle,2202,-1,4.94
23.1006421666969,1,Politics,394,0,3.12
95.94812797332892,1,Real Estate,1045,1,6.56
85.12521722421872,1,Automotive,871,-1,4.18
90.21160754337802,1,Weather,971,-1,3.3
156.4605305261386,1,others,1572,1,7.1
209.65357137104817,1,Business,2005,0,7.78
176.5750957497398,1,Sports,1820,0,5.69
217.02249704475506,0,others,2183,-1,2.96
63.2333842145693,0,others,578,0,6.64
205.6136208893243,1,Automotive,2129,0,5.52
250.73539251739638,1,others,2454,1,9.25
113.62300519487937,0,Real Estate,1227,-1,1.95
99.9048098150262,0,Sports,1050,-1,3.14
150.19594100968084,1,Opinion,1482,1,8.75
174.42003846273008,1,others,1760,-1,4.19
235.25560849179217,0,Real Estate,2423,1,5.35
150.05627485244483,1,Food,1455,0,6.95
111.04874189720177,1,Science,1234,0,5.22
45.29054948980316,1,Science,454,-1,4.4
234.46707277574257,1,Science,2306,1,7.9
185.5470158535981,0,Food,1850,0,5.73
134.31905708948156,1,Travel,1310,1,8.87
211.08089030890397,0,Health,2161,1,6.32
54.73135820194647,1,Crime,530,1,8.51
161.53399291877295,1,Health,1610,1,8.42
225.66763786371533,1,Science,2235,0,7.23
160.30459818103193,1,Technology,1613,1,8.27
176.02080063219572,1,Weather,1817,1,8.36
199.44576334771315,1,Travel,1982,0,7.68
234.1876661612592,0,Automotive,2389,0,3.85
115.78890938456905,1,Travel,1197,-1,3.18
23.892009323219852,1,Culture,230,1,8.92
146.68029766480475,0,Education,1380,0,5.59
211.75427351274604,1,Automotive,2156,1,6.89
221.83963209231925,1,Entertainment,2309,-1,3.12
99.87570228839073,1,Education,1130,0,4.59
54.08344762493922,1,Health,668,-1,1.81
42.90404554373153,1,Economy,483,1,6.56
40.29142814357396,0,Culture,462,0,3.9
93.18631442721018,0,Health,855,1,6.78
205.06967381674963,0,World,1931,1,8.47
77.49513563472681,1,Science,805,1,7.76
102.01690114166729,0,Entertainment,1043,-1,3.13
74.69141107694793,1,Real Estate,808,0,5.06
69.8565751904695,0,Food,745,-1,2.54
186.755054053933,1,World,1740,1,8.9
139.32348087675206,1,Health,1394,1,7.81
111.19130047344625,1,Culture,1124,0,5.66
101.40125693952008,1,Business,1050,0,5.6
68.9609310319635,0,Science,629,-1,3.49
151.9189967470431,1,Entertainment,1571,1,6.65
88.48828505010364,1,Education,826,1,8.22
46.155788740506786,0,Entertainment,488,1,5.4
34.00917719066503,1,Education,550,-1,3.14
123.73327171755562,0,Lifestyle,1228,-1,4.52
172.99938884772843,0,Travel,1766,-1,3.07
208.82963575078736,1,Crime,2077,0,6.68
208.29133088109808,0,Travel,2088,-1,3.91
174.81402829861042,0,others,1681,0,7.03
114.44393642893863,0,Environment,1115,1,7.51
193.40482898807477,1,Opinion,1932,1,8.76
195.82809097978182,1,Lifestyle,1966,1,8.05
191.3218928670038,1,Health,1832,1,9.28
160.16076700187125,1,Sports,1667,0,5.95
75.03813549093864,1,Travel,798,1,7.18
248.24874907811096,1,Real Estate,2323,1,8.66
164.38038524990083,1,Food,1589,0,6.68
108.21467657158736,0,Technology,1120,0,4.21
227.99629894175186,1,World,2272,0,7.68
114.09165091055195,1,Sports,1212,-1,2.67
68.66812721434557,0,Automotive,748,0,3.58
176.54695670369404,1,Opinion,1757,-1,4.58
126.15493829606203,1,Education,1313,-1,3.67
183.66913054627807,1,Business,1837,-1,3.8
57.635216812376825,1,others,571,0,6.41
62.97178734787876,0,Travel,658,-1,2.71
181.65559075967423,0,Automotive,1748,-1,3.95
229.82955726680416,1,Weather,2279,1,9.22
240.09132131664717,1,Lifestyle,2414,-1,4.96
119.37816175733492,1,others,1174,1,8.12
82.84830599967799,1,Business,765,1,7.74
149.24722325236502,1,Technology,1482,-1,4.68
251.60165073090855,1,Opinion,2429,1,8.74
64.91665939161034,1,Opinion,843,0,4.29
65.5894015730127,0,Politics,625,0,6.25
217.08284577536827,1,Entertainment,2223,1,7.52
51.268941769562154,1,others,547,0,5.27
99.98385607538701,1,Technology,877,1,8.84
115.3642626657979,1,Real Estate,1143,-1,4.79
137.27178752363412,1,Politics,1422,0,6.12
227.6929103989042,1,Automotive,2344,-1,3.71
48.704319363413276,1,Culture,560,-1,2.63
72.2939707153002,1,Culture,768,-1,2.31
118.34270930442034,1,Real Estate,1146,0,7.16
137.86057715781973,1,Education,1360,0,6.35
34.1384435818575,1,Travel,346,-1,3.98
222.47762039147327,1,Crime,2312,1,7.8
65.73150630382192,1,Weather,692,1,7.43
230.86568524704614,1,World,2248,1,8.78
227.3242323543777,1,Business,2290,1,7.88
231.61124694768745,1,Travel,2274,0,6.33
191.58873704620723,0,Automotive,1787,0,5.92
62.793300951672535,1,World,671,-1,2.81
216.70414907390295,0,Real Estate,2252,-1,3.24
87.75755517671648,0,Environment,950,-1,1.66
176.6646394993738,1,others,1841,-1,4.21
159.81115235284946,1,Weather,1552,-1,4.82
93.98381312379736,1,Automotive,956,1,6.54
123.42374691236046,1,Science,1254,1,8.18
114.66404732153565,0,Automotive,1142,0,5.76
85.79670007137587,1,Weather,773,1,8.85
36.72352334646559,1,Real Estate,365,1,8.13
171.47410144191366,1,Entertainment,1682,0,7.41
93.97277434772545,0,Science,913,1,7.31
15.736417530198674,1,Politics,201,-1,1.56
241.86045405689416,1,Business,2329,-1,4.77
47.10595455367155,0,Business,436,1,7.31
264.49099878931617,1,Real Estate,2495,0,7.09
109.446914765855,1,Opinion,1168,0,5.34
21.765122040589652,1,Education,260,0,4.29
141.06376161797647,1,Lifestyle,1432,0,6.4
55.012097837335844,1,Culture,574,0,5.41
138.6765158106503,1,Travel,1298,0,6.8
225.33800169076733,1,Politics,2217,-1,5.35
180.13622425600454,1,Business,1682,0,7.09
236.5005111203032,1,World,2396,1,7.88
51.8521243954595,1,Crime,532,0,5.58
131.24909744511763,1,Food,1321,1,7.73
72.29489779741112,0,Automotive,736,0,5.45
101.13443957167378,0,Crime,1081,-1,2.14
235.85788739814708,0,Lifestyle,2321,-1,4.45
240.07666020892898,1,Education,2401,-1,3.42
197.60034372718522,1,others,2030,0,5.99
178.38331387715348,1,Business,1765,0,6.77
31.692440191905586,1,Health,237,1,9.56
65.82546195826447,0,Economy,711,0,4.24
222.93293033081676,1,Culture,2253,0,6.56
192.31549771264795,0,Entertainment,1941,0,4.98
256.95774453262015,1,Education,2464,1,8.87
181.96337452604433,1,Entertainment,1820,0,5.72
51.6280070055912,1,Real Estate,640,-1,2.01
179.72413064499096,0,World,1711,0,5.33
165.59316073380936,1,Culture,1656,-1,3.99
164.57169080941938,1,Food,1600,1,8.12
115.8769007063894,1,Real Estate,1191,0,6.71
88.61586192169389,0,Economy,884,0,6.42
165.7112237762688,1,Food,1681,0,5.58
154.80112558314823,0,Weather,1594,0,4.66
103.30939940661833,0,Economy,1122,0,4.49
67.66768114915378,1,Culture,755,-1,2.21
77.38250729489309,1,Opinion,737,1,8.51
38.76616231148705,0,Entertainment,353,0,5.89
208.03455088643145,1,Politics,2088,-1,4.39
27.180235563626823,1,Opinion,291,0,4.36
118.63885890788899,1,Education,1163,1,8.05
231.03171450893,1,Science,2273,-1,4.74
133.15221178811825,0,Environment,1453,0,3.99
37.36141177852522,1,Crime,358,1,9.06
54.74400829445704,0,Sports,517,1,7.48
94.49425921120239,0,Crime,1066,0,3.64
40.67860691582393,0,Food,423,0,3.7
178.4986454243455,1,Sports,1795,1,7.93
95.39100821858305,1,Science,1061,0,5.46
118.7642400650599,0,Culture,1291,0,4.15
211.02475397383694,1,Environment,2101,0,5.52
71.72325136636252,1,Economy,628,1,9.04
126.37929887241002,1,others,1346,1,6.35
94.88253891590183,0,Opinion,863,1,7.76
241.26164427118354,1,World,2476,0,6.2
164.58200716347642,0,Culture,1699,1,6.11
71.66935351569995,1,Travel,680,1,8.13
192.34578239507303,1,Automotive,1895,-1,4.74
63.049003362410325,1,Business,595,0,6.91
226.32505080019448,1,Technology,2211,-1,4.81
70.52210910237035,1,Technology,681,0,7.17
25.978602026252016,1,Business,344,-1,1.0
128.34833800452498,1,Automotive,1295,0,5.24
212.05021262592186,1,Politics,2142,-1,3.69
58.37922558564085,1,Education,534,1,9.41
22.296901600319252,0,Education,261,-1,1.96
251.43607274314098,1,Crime,2453,1,9.42
102.02796893404496,0,Health,1046,-1,2.83
207.86642553125358,0,Culture,2114,0,4.43
244.0914137456305,1,Opinion,2460,0,6.37
75.77567329535856,1,Entertainment,821,-1,3.42
206.67929683507924,1,Sports,2110,0,6.73
127.54145700781703,1,Technology,1231,1,8.62
96.27081559004557,1,Crime,984,-1,3.82
45.09673376137945,0,Weather,427,-1,3.87
228.22361005460274,0,Entertainment,2278,1,7.93
92.01776176820707,1,Business,907,1,9.38
53.732466951889926,0,others,531,1,7.4
211.93027006384202,1,Politics,2120,-1,3.97
132.73524635603027,1,Education,1503,0,5.22
164.0846657564374,1,Entertainment,1686,1,6.96
232.48253621176787,1,Business,2331,0,6.01
205.3869695129973,1,Education,2108,0,5.14
72.16854722309336,1,Real Estate,665,-1,5.82
181.76436399369777,0,Real Estate,1829,-1,3.48
167.0100888748514,1,Technology,1548,1,8.82
108.55300121267817,1,Sports,1186,1,6.57
36.42014010553863,0,Lifestyle,280,0,7.57
93.09963855220946,1,Automotive,749,0,8.72
142.819390993975,1,Lifestyle,1382,0,6.55
190.5060043709455,1,Politics,1830,0,7.78
222.82139117059242,1,Crime,2267,0,5.06
232.53654989271968,0,Science,2354,-1,2.45
141.29499373479396,1,Economy,1418,1,6.52
55.19592579283304,1,Technology,565,1,7.41
228.10627015527533,1,Technology,2283,1,7.77
61.708174903350084,1,Weather,665,0,4.81
136.7707922291428,1,Environment,1458,0,4.41
169.96929512005372,1,Automotive,1712,-1,4.13
193.8806412005246,1,Automotive,1957,-1,3.74
97.50491588017081,1,World,928,1,9.52
90.61698042870269,1,Crime,892,1,7.67
184.51462953274833,1,Sports,1946,1,6.65
219.03408781322258,1,Politics,2158,0,6.61
161.7093628469171,1,Environment,1642,1,6.91
237.51810922643062,1,Opinion,2415,1,7.02
213.11658049948488,1,Business,2097,1,8.44
84.33822056686498,1,Health,906,0,5.24
16.34271390348814,1,Economy,215,1,4.66
83.4023321510137,1,Real Estate,830,1,8.17
128.42360188907844,1,Sports,1277,0,6.83
168.3705429641524,1,Health,1507,1,9.75
59.71226954577877,0,World,666,-1,1.98
117.46156052337277,1,others,1244,0,6.15
172.48355413614374,1,Business,1749,-1,4.31
184.6392695078164,0,Technology,1798,-1,3.97
166.71696717416245,0,Politics,1722,0,5.56
108.2046985397096,1,Environment,1042,1,8.53
61.68708511016494,0,World,656,-1,1.27
55.70640746040011,1,others,514,1,8.21
101.6799038018658,1,Sports,1001,0,6.97
94.5587775974363,1,Sports,902,1,9.03
65.6951125583916,1,Environment,693,0,4.1
82.01626046169477,1,Opinion,854,1,7.77
218.03864841795175,1,Automotive,2152,1,8.82
39.49490171377955,0,World,318,1,8.29
149.49023074974147,1,Business,1598,1,5.92
125.20402264262945,0,Crime,1346,-1,2.21
64.4258734836171,1,Environment,625,1,7.83
183.4217341859054,1,Automotive,1703,1,7.83
162.08076379831897,1,Entertainment,1610,0,6.59
33.4677274554922,1,Opinion,361,0,5.37
50.85574018832972,1,Real Estate,515,-1,3.42
46.1620423447843,1,Automotive,441,1,7.66
179.90906966645417,1,Economy,1758,0,7.06
154.81293305732927,1,Environment,1483,0,6.03
25.0762129756404,1,Science,276,1,6.55
48.45592510788781,1,World,508,0,5.57
131.36079237611807,1,Economy,1222,1,8.88
143.64261255120255,1,Technology,1473,-1,4.49
82.7234600465555,1,Science,854,0,6.24
45.25333912295965,0,Automotive,405,-1,6.24
190.21565423987508,0,others,1870,-1,4.68
194.84490567268867,0,Health,1905,-1,3.96
31.961380573526178,1,Business,284,1,10.0
67.80837941485682,1,Politics,704,-1,3.43
247.390207313142,1,Entertainment,2478,1,7.89
242.94964495851906,0,World,2387,1,6.67
247.76486783046272,1,Automotive,2394,1,9.17
246.39097598730442,1,Food,2377,-1,5.39
128.25629667481897,1,others,1274,1,8.32
70.0675348860336,0,Food,684,-1,4.26
184.52972345277982,0,Politics,1844,0,5.45
152.343922282017,1,Automotive,1584,0,6.32
251.48429060739846,0,Crime,2490,1,7.92
78.64771365689722,1,Opinion,672,0,7.71
105.20572392020736,1,Economy,1004,1,8.47
170.55314909965938,1,Entertainment,1668,1,9.1
238.5697184311968,1,Lifestyle,2369,-1,5.09
158.87992635268242,1,Technology,1618,1,7.29
206.77769211617561,0,Sports,2017,0,6.1
107.25545266161772,0,Crime,1104,0,4.51
77.41600082034199,0,World,806,0,5.96
253.00379769845804,0,Health,2427,0,5.62
38.72587331593281,1,Automotive,434,0,5.01
202.56023328126017,1,Science,2123,0,5.06
151.78016475913972,0,Health,1553,0,4.95
57.568759719823476,1,Travel,470,1,9.14
71.1310425498786,0,Automotive,713,-1,3.62
173.64872052872312,1,Real Estate,1832,0,3.25
162.2813519700081,0,Opinion,1660,0,4.76
126.50997118978667,0,Health,1304,1,6.17
106.92985289652016,0,Crime,1073,0,4.46
240.5200631016275,1,Education,2342,1,8.16
27.612202289157516,1,Economy,255,1,8.86
93.0536348297939,0,Environment,865,0,6.19
104.05087953402757,1,Business,1037,1,8.61
75.41799546617302,1,Entertainment,754,1,8.23
245.69303399782387,1,Real Estate,2377,0,7.42
192.33275287261418,1,Environment,1909,1,8.35
203.36934370157826,0,Sports,2158,-1,3.06
115.56915115235799,1,Real Estate,1138,1,8.98
71.51358734355601,0,Weather,758,-1,2.25
218.40913986844754,1,Weather,2181,-1,4.95
194.94386290528735,1,Environment,2026,-1,3.68
